"study_id","fcs_files","cluster_id","label","fcs_names","FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","CCR7","CD45RO","CD69","CD45RA","CD3","CD127","CD31","CD8","CD19","CD4","CD28","TIME","fraction"
"Colon","SDY702/ResultFiles/Flow_cytometry_result/D82 CD31 CD28 CD127 Stain 3-5-2013--Specimen_001_Colon.595574.fcs","cluster2","CD127-|CD19-|CD28+|CD45RA-|CD45RO+|CD69-","D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_LLN.595404.fcs",12965.01953125,12268,67590.109375,10208.16015625,9184,69314.765625,0.460031658411026,1.78008711338043,0.181916266679764,0.210506394505501,0.978296935558319,-0.724712729454041,0.102969288825989,-0.00256721978075802,-1.43927383422852,0.22175395488739,1.11920320987701,7707,0.3466
"Colon","SDY702/ResultFiles/Flow_cytometry_result/D83 CD31 CD28 CD127 Stain 3-28-2013--Specimen_001_Colon.595581.fcs","cluster2","CD127-|CD19-|CD28+|CD45RA-|CD45RO+|CD69-","D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_ILN.595405.fcs",19254.009765625,16165,72324.38671875,20124.181640625,17720,74304.5546875,0.934610962867737,1.98349088430405,0.419861286878586,0.723801910877228,1.50386202335358,-0.888292342424393,0.292975172400475,0.296191975474358,-1.15678340196609,0.573610782623291,1.05668979883194,12583.3999023438,0.1044
"Colon","SDY702/ResultFiles/Flow_cytometry_result/D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Colon.595386.fcs","cluster3","CD127-|CD28+|CD45RA-|CD45RO+|CD69-","D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Colon.595386.fcs",15201.16015625,12294.5,75714.15234375,32855.22265625,26255,78749.94140625,0.884401977062225,1.69431430101395,0.488339349627495,0.419039249420166,1.77426421642303,-1.09882074594498,0.387085095047951,0.391766890883446,-0.753061294555664,0.759951442480087,0.969884485006332,10003.5498046875,0.3276
"Colon","SDY702/ResultFiles/Flow_cytometry_result/D25 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Colon.595410.fcs","cluster3","CD127-|CD28+|CD45RA-|CD45RO+|CD69-","D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Ileum.595400.fcs",16529.9697265625,14042.5,76187.5859375,21897.541015625,18435.5,76464.96875,1.09983402490616,1.88259965181351,0.324859008193016,0.438495188951492,1.49223893880844,-0.931357800960541,0.395508080720901,0.0624137111008167,-0.690629512071609,1.86875420808792,0.913112342357635,12082.8500976562,0.3372
"Colon","SDY702/ResultFiles/Flow_cytometry_result/D30 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Colon.595415.fcs","cluster3","CD127-|CD28+|CD45RA-|CD45RO+|CD69-","D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Jejunum.595402.fcs",17989.16015625,15973,71835.484375,27653.400390625,25431,71068.8359375,0.910182416439056,1.81293487548828,0.479577094316483,0.52878075838089,1.62001168727875,-0.90217912197113,0.311432689428329,0.614927768707275,-0.603889107704163,0.826223313808441,0.961722075939178,9318.7001953125,0.2298
"Colon","SDY702/ResultFiles/Flow_cytometry_result/D31 CD31 CD28 CD127 Stain 11-14-2012--Specimen_001_Colon.595421.fcs","cluster3","CD127-|CD28+|CD45RA-|CD45RO+|CD69-","D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Blood.595403.fcs",14315.6997070312,13178.5,71351.8515625,25120.9267578125,21817,66342.078125,0.738246828317642,2.06989800930023,0.386361315846443,0.539664417505264,1.5432054400444,-0.930188745260239,0.530575126409531,0.383035182952881,-1.53581708669662,0.394480481743813,1.40440613031387,9040.55029296875,0.3084
"Colon","SDY702/ResultFiles/Flow_cytometry_result/D82 CD31 CD28 CD127 Stain 3-5-2013--Specimen_001_Colon.595574.fcs","cluster3","CD127-|CD28+|CD45RA-|CD45RO+|CD69-","D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_LLN.595404.fcs",14322.939453125,13354,68101.6953125,12196.4404296875,10155,71773.9921875,0.590574502944946,1.70780682563782,0.227995947003365,0.297877997159958,1.06248843669891,-0.661904335021973,0.169118151068687,0.0300707444548607,-1.3107476234436,0.315143078565598,1.07834792137146,7693.2998046875,0.3922
"Colon","SDY702/ResultFiles/Flow_cytometry_result/D83 CD31 CD28 CD127 Stain 3-28-2013--Specimen_001_Colon.595581.fcs","cluster3","CD127-|CD28+|CD45RA-|CD45RO+|CD69-","D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_ILN.595405.fcs",28707.37890625,23749,74008.90625,29547.720703125,24673,76542,1.26914429664612,1.96988785266876,0.589366734027863,1.00384593009949,1.79302513599396,-0.942444562911987,0.44297593832016,0.581740140914917,-0.481781303882599,1.00639462471008,0.867984890937805,12626,0.1522
"Colon","SDY702/ResultFiles/Flow_cytometry_result/D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Colon.595386.fcs","cluster4","CD19+|CD45RA+|CD45RO-","D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Colon.595386.fcs",67296.58203125,51372,83473.23828125,122196.06640625,69575,85928.80078125,2.69089365005493,-1.7555918097496,2.13413918018341,3.25380325317383,2.9666736125946,-0.184172295033932,1.88246673345566,0.685410141944885,3.34692406654358,2.5283374786377,0.126202616840601,9449.2001953125,0.0344
"Colon","SDY702/ResultFiles/Flow_cytometry_result/D25 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Colon.595410.fcs","cluster4","CD19+|CD45RA+|CD45RO-","D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Ileum.595400.fcs",65924.30859375,50125.5,76538.9765625,45529.021484375,32912,79148.109375,2.53494715690613,-2.90497386455536,2.33233976364136,5.4584813117981,2.18256556987762,2.12574648857117,1.69419580698013,-0.444719672203064,3.99069535732269,2.35861659049988,0.1077248044312,11763.7998046875,0.0748
"Colon","SDY702/ResultFiles/Flow_cytometry_result/D30 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Colon.595415.fcs","cluster4","CD19+|CD45RA+|CD45RO-","D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Jejunum.595402.fcs",22652.5,19732.5,74640.3671875,24094.80078125,20949,74132,-0.978026449680328,-2.3963714838028,3.583336353302,4.41465973854065,2.8856189250946,4.65183997154236,-0.411046549677849,-1.37465059757233,2.50993645191193,0.84601366519928,-1.12869197130203,9067.39990234375,0.2132
"Colon","SDY702/ResultFiles/Flow_cytometry_result/D31 CD31 CD28 CD127 Stain 11-14-2012--Specimen_001_Colon.595421.fcs","cluster4","CD19+|CD45RA+|CD45RO-","D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Blood.595403.fcs",41083.138671875,36527,76393.671875,36527.126953125,29970,76800.28515625,1.82827568054199,-1.01847147941589,2.0823667049408,3.70832443237305,1.96761345863342,1.28934532403946,2.12813997268677,0.676983237266541,2.71925795078278,0.779294818639755,-0.434789523482323,9875,0.0484
"Colon","SDY702/ResultFiles/Flow_cytometry_result/D82 CD31 CD28 CD127 Stain 3-5-2013--Specimen_001_Colon.595574.fcs","cluster4","CD19+|CD45RA+|CD45RO-","D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_LLN.595404.fcs",87487.44140625,59988,72315.48828125,34197.12109375,26648.5,75940.72265625,1.52587658166885,-1.14041721820831,1.08989769220352,3.90441071987152,1.8521334528923,1.37877506017685,1.68959146738052,0.451248869299889,2.19024157524109,0.727682650089264,-0.00736888265237212,7206.25,0.0184
"Colon","SDY702/ResultFiles/Flow_cytometry_result/D83 CD31 CD28 CD127 Stain 3-28-2013--Specimen_001_Colon.595581.fcs","cluster4","CD19+|CD45RA+|CD45RO-","D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_ILN.595405.fcs",57195.8203125,52009,72564.828125,29927.880859375,25944,75592.421875,1.68505370616913,-2.22035455703735,2.14764356613159,5.30178260803223,2.0592737197876,1.14585399627686,1.43753838539124,0.180354923009872,3.45862007141113,0.819056868553162,-0.00885980110615492,12724.5,0.2294
"Colon","SDY702/ResultFiles/Flow_cytometry_result/D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Colon.595386.fcs","cluster5","CCR7+|CD127-|CD19+|CD3+|CD8+","D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Colon.595386.fcs",58685.7578125,41352,90521.53125,151427.890625,94760,94511.4765625,2.39762544631958,1.41885602474213,1.62274789810181,1.54550576210022,3.16218066215515,-1.79462397098541,1.36296999454498,1.61349427700043,2.1707603931427,2.52088403701782,0.323590487241745,9467.2998046875,0.1822
"Colon","SDY702/ResultFiles/Flow_cytometry_result/D25 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Colon.595410.fcs","cluster5","CCR7+|CD127-|CD19+|CD3+|CD8+","D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Ileum.595400.fcs",78241.1171875,58930,82660.5234375,120802.328125,83154,87622.8671875,2.88563656806946,2.40543866157532,1.41148734092712,1.89571225643158,3.06113600730896,-1.44530308246613,0.915936350822449,1.69574522972107,2.12462854385376,3.30788946151733,0.325933754444122,11827.599609375,0.1326
"Colon","SDY702/ResultFiles/Flow_cytometry_result/D30 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Colon.595415.fcs","cluster5","CCR7+|CD127-|CD19+|CD3+|CD8+","D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Jejunum.595402.fcs",75946.7578125,60244,79381.46875,159204.96875,118594,79428.3515625,2.56746530532837,2.04972267150879,1.76960098743439,1.87432658672333,3.28013849258423,-1.41149353981018,1.3570202589035,1.95173525810242,2.3332040309906,2.81290459632874,0.520133554935455,9518,0.1762
"Colon","SDY702/ResultFiles/Flow_cytometry_result/D31 CD31 CD28 CD127 Stain 11-14-2012--Specimen_001_Colon.595421.fcs","cluster5","CCR7+|CD127-|CD19+|CD3+|CD8+","D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Blood.595403.fcs",41215.4375,30302,88501.5078125,106248.8671875,64445,102009.9609375,2.8904869556427,2.52212262153625,2.36037731170654,3.09422850608826,2.93647599220276,1.79443061351776,2.54817938804626,1.85259747505188,2.68316030502319,2.62785124778748,1.15102052688599,9736.599609375,0.183
"Colon","SDY702/ResultFiles/Flow_cytometry_result/D82 CD31 CD28 CD127 Stain 3-5-2013--Specimen_001_Colon.595574.fcs","cluster5","CCR7+|CD127-|CD19+|CD3+|CD8+","D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_LLN.595404.fcs",71861.109375,51760.5,82817.75,99909.18359375,56195.5,98200.07421875,2.58030319213867,1.30581098794937,1.51655280590057,2.17634892463684,2.80612540245056,0.56387335062027,1.32958996295929,1.34723901748657,1.80731821060181,1.93289369344711,0.502365499734879,7527.14990234375,0.0472
"Colon","SDY702/ResultFiles/Flow_cytometry_result/D83 CD31 CD28 CD127 Stain 3-28-2013--Specimen_001_Colon.595581.fcs","cluster5","CCR7+|CD127-|CD19+|CD3+|CD8+","D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_ILN.595405.fcs",60212.599609375,51284,74958.25390625,61320.2421875,47926.5,79433.83203125,2.23907482624054,2.35149919986725,2.13250184059143,3.7313220500946,2.94851875305176,0.196994885802269,1.33464729785919,1.58278030157089,2.02530109882355,2.00417363643646,0.64235708117485,12728.6499023438,0.172
"Colon","SDY702/ResultFiles/Flow_cytometry_result/D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Colon.595386.fcs","cluster6","CD19+|CD45RA-|CD69-","D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Colon.595386.fcs",17446.3203125,13945,77213.4296875,42892.203125,32516,80744.9375,1.12519371509552,-0.501327097415924,0.537025690078735,0.562855184078217,1.7911604642868,-0.606935560703278,0.357559442520142,0.393233388662338,1.64522469043732,0.95589154958725,-0.426993042230606,9720.2998046875,0.5558
"Colon","SDY702/ResultFiles/Flow_cytometry_result/D25 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Colon.595410.fcs","cluster6","CD19+|CD45RA-|CD69-","D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Ileum.595400.fcs",18559.060546875,15466,76998.171875,25764.48046875,21226,77310.9453125,1.25790762901306,-0.134675741195679,0.325443178415298,0.534641325473785,1.39816617965698,-0.260010451078415,0.371557593345642,0.12532339990139,1.58773493766785,2.01517820358276,-0.46844881772995,11737,0.497
"Colon","SDY702/ResultFiles/Flow_cytometry_result/D30 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Colon.595415.fcs","cluster6","CD19+|CD45RA-|CD69-","D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Jejunum.595402.fcs",21199.458984375,19031,71773.921875,29598.48046875,26910,71224.015625,1.06573820114136,-0.360406875610352,0.458633273839951,0.606908738613129,1.49820137023926,-0.279799968004227,0.302937656641006,0.668630719184875,1.64135539531708,0.852151155471802,-0.457230001688004,9261,0.3742
"Colon","SDY702/ResultFiles/Flow_cytometry_result/D31 CD31 CD28 CD127 Stain 11-14-2012--Specimen_001_Colon.595421.fcs","cluster6","CD19+|CD45RA-|CD69-","D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Blood.595403.fcs",12750.359375,11422,71259.25,18431.8203125,17030,65720.1015625,0.803463339805603,-1.15107393264771,0.320004999637604,0.671850144863129,0.900122880935669,0.504667043685913,0.489992916584015,0.362448751926422,1.742835521698,0.429735362529755,-1.01737225055695,9107.900390625,0.3442
"Colon","SDY702/ResultFiles/Flow_cytometry_result/D82 CD31 CD28 CD127 Stain 3-5-2013--Specimen_001_Colon.595574.fcs","cluster6","CD19+|CD45RA-|CD69-","D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_LLN.595404.fcs",14196.66015625,13018,67676.7109375,11484.720703125,9679,71015.5625,0.675907015800476,-1.15447545051575,0.194010049104691,0.312250941991806,0.516662061214447,0.509866952896118,0.0939995124936104,0.145495355129242,1.39543521404266,0.362591415643692,-0.716281354427338,7588.7998046875,0.4634
"Colon","SDY702/ResultFiles/Flow_cytometry_result/D83 CD31 CD28 CD127 Stain 3-28-2013--Specimen_001_Colon.595581.fcs","cluster6","CD19+|CD45RA-|CD69-","D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_ILN.595405.fcs",27209.240234375,23085,73695.171875,27297.001953125,23269,76956.4609375,1.24487733840942,0.488033264875412,0.56534081697464,1.04764020442963,1.6241170167923,-0.167087599635124,0.383649051189423,0.579622983932495,1.35265946388245,1.11156177520752,-0.270501673221588,12921.900390625,0.1826
"Colon","SDY702/ResultFiles/Flow_cytometry_result/D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Colon.595386.fcs","cluster7","CD127-|CD19+|CD3+|CD8+","D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Colon.595386.fcs",48568.599609375,35892,86975.30078125,121917.421875,79232.5,90918.86328125,2.09845745563507,1.17971074581146,1.45923346281052,1.2997105717659,2.96873474121094,-1.5547097325325,1.12803912162781,1.5278834104538,1.97015821933746,2.22646343708038,0.177721425890923,9535,0.2456
"Colon","SDY702/ResultFiles/Flow_cytometry_result/D25 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Colon.595410.fcs","cluster7","CD127-|CD19+|CD3+|CD8+","D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Ileum.595400.fcs",71781.15625,57656,79356.5703125,86354.640625,60249,84648.1796875,2.47915935516357,2.44395804405212,1.54222404956818,1.81696879863739,3.125972032547,-1.21639490127563,1.00189864635468,1.76076292991638,1.87735772132874,2.9796416759491,0.199875384569168,11915.7998046875,0.1702
"Colon","SDY702/ResultFiles/Flow_cytometry_result/D30 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Colon.595415.fcs","cluster7","CD127-|CD19+|CD3+|CD8+","D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Jejunum.595402.fcs",63534.41796875,51660,77896.546875,115139.8828125,92374,78057.9375,2.25058150291443,1.74359571933746,1.70687007904053,1.74284327030182,3.07982015609741,-1.12383723258972,1.07459306716919,1.84962916374207,2.09551191329956,2.56241226196289,0.361774235963821,9426.400390625,0.2338
"Colon","SDY702/ResultFiles/Flow_cytometry_result/D31 CD31 CD28 CD127 Stain 11-14-2012--Specimen_001_Colon.595421.fcs","cluster7","CD127-|CD19+|CD3+|CD8+","D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_Blood.595403.fcs",40539.658203125,30344.5,85400.71875,97890.02734375,62580.5,94813.5703125,2.74923229217529,2.42398035526276,2.31603586673737,3.0171982049942,2.86544835567474,1.64051872491837,2.4915075302124,1.82707977294922,2.58155453205109,2.44898116588593,1.00746715068817,9754.10009765625,0.208
"Colon","SDY702/ResultFiles/Flow_cytometry_result/D82 CD31 CD28 CD127 Stain 3-5-2013--Specimen_001_Colon.595574.fcs","cluster7","CD127-|CD19+|CD3+|CD8+","D22 CD31 CD28 CD127 Stain 2-11-2013--Specimen_001_LLN.595404.fcs",67909.12109375,51649,78534.1953125,82556.28515625,51251,87363.609375,2.17841410636902,1.03996300697327,1.33660185337067,1.78693222999573,2.68267667293549,0.0991841182112694,1.07610869407654,1.25760066509247,1.60486555099487,1.5186812877655,0.254352599382401,7359.35009765625,0.0644
